source_file,group_number,lng,line_and_statement
raw_statements/email_statements_es.csv,1,es,"{1881: 'ActBlue Express permite el procesamiento inmediato de las donaciones.', 2460: 'ActBlue Express permite el procesamiento inmediato de las donaciones.'}"
raw_statements/email_statements_es.csv,2,es,"{1862: 'Algunas personas consideran que el cambio climático es una amenaza existencial para el planeta.', 2584: 'Algunas personas consideran que el cambio climático es una amenaza existencial para el planeta.'}"
raw_statements/email_statements_es.csv,3,es,"{645: 'Cada voto cuenta en una elección.', 1487: 'Cada voto cuenta en una elección.'}"
raw_statements/email_statements_es.csv,4,es,"{210: 'El Seguro Social y Medicare son programas destinados a proteger el bienestar de las personas.', 321: 'El Seguro Social y Medicare son programas destinados a proteger el bienestar de las personas.'}"
raw_statements/email_statements_es.csv,5,es,"{1410: 'El acceso a una atención médica asequible es motivo de preocupación para muchas personas.', 1863: 'El acceso a una atención médica asequible es motivo de preocupación para muchas personas.'}"
raw_statements/email_statements_es.csv,6,es,"{357: 'El cambio climático es un problema importante que debe abordarse.', 493: 'El cambio climático es un problema importante que debe abordarse.'}"
raw_statements/email_statements_es.csv,7,es,"{1867: 'El cambio climático es un problema urgente que requiere una acción inmediata.', 2718: 'El cambio climático es un problema urgente que requiere una acción inmediata.'}"
raw_statements/email_statements_es.csv,8,es,"{208: 'El cambio climático es un tema que algunos políticos pretenden abordar.', 612: 'El cambio climático es un tema que algunos políticos pretenden abordar.', 2910: 'El cambio climático es un tema que algunos políticos pretenden abordar.', 3275: 'El cambio climático es un tema que algunos políticos pretenden abordar.'}"
raw_statements/email_statements_es.csv,9,es,"{3337: 'El cambio climático es un tema que requiere atención y acción.', 3345: 'El cambio climático es un tema que requiere atención y acción.'}"
raw_statements/email_statements_es.csv,10,es,"{187: 'El cambio climático es un tema que requiere atención.', 710: 'El cambio climático es un tema que requiere atención.'}"
